,gene,abundance_r1tar1,psm_r1tar1,abundance_r1tar2,psm_r1tar2,abundance_r1tar3,psm_r1tar3,abundance_r1tcr1,psm_r1tcr1,abundance_r1tcr2,psm_r1tcr2,abundance_r1tcr3,psm_r1tcr3,abundance_r1wtr1,psm_r1wtr1,abundance_r1wtr2,psm_r1wtr2,abundance_r1wtr3,psm_r1wtr3,abundance_r2tar1,psm_r2tar1,abundance_r2tar2,psm_r2tar2,abundance_r2tar3,psm_r2tar3,abundance_r2tcr1,psm_r2tcr1,abundance_r2tcr2,psm_r2tcr2,abundance_r2tcr3,psm_r2tcr3,abundance_r2wtr1,psm_r2wtr1,abundance_r2wtr2,psm_r2wtr2,abundance_r2wtr3,psm_r2wtr3,abundance_r3tar1,psm_r3tar1,abundance_r3tar2,psm_r3tar2,abundance_r3tar3,psm_r3tar3,abundance_r3tcr1,psm_r3tcr1,abundance_r3tcr2,psm_r3tcr2,abundance_r3tcr3,psm_r3tcr3,abundance_r3wtr1,psm_r3wtr1,abundance_r3wtr2,psm_r3wtr2,abundance_r3wtr3,psm_r3wtr3,ENTREZID,neg_log10_pval_abi_turbo_abundance,qval_abi_turbo_abundance,neg_log10_pval_abi_wt_abundance,qval_abi_wt_abundance,neg_log10_pval_abi_turbo_psm,qval_abi_turbo_psm,neg_log10_pval_abi_wt_psm,qval_abi_wt_psm,two_tailed_neg_log10_pval_abi_turbo_abundance,two_tailed_qval_abi_turbo_abundance,two_tailed_neg_log10_pval_abi_wt_abundance,two_tailed_qval_abi_wt_abundance,two_tailed_neg_log10_pval_abi_turbo_psm,two_tailed_qval_abi_turbo_psm,two_tailed_neg_log10_pval_abi_wt_psm,two_tailed_qval_abi_wt_psm,pval_abi_turbo_abundance,pval_abi_wt_abundance,pval_abi_turbo_psm,pval_abi_wt_psm,two_tailed_pval_abi_turbo_abundance,two_tailed_pval_abi_wt_abundance,two_tailed_pval_abi_turbo_psm,two_tailed_pval_abi_wt_psm,average_abundance_turboabi,average_abundance_turbocontrol,average_abundance_wtcontrol,average_psm_turboabi,average_psm_turbocontrol,average_psm_wtcontrol,ratio_abi_turbo_abundance,ratio_abi_wt_abundance,ratio_abi_turbo_psm,ratio_abi_wt_psm,percentage_abi_turbo_abundance,percentage_abi_wt_abundance,percentage_abi_turbo_psm,percentage_abi_wt_psm,known_interactor,rsd_abi_abundance
1488,Gtf3c2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1690649.375,1,1709521.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71752,0.033874411,1,0,0.854822608,0,0.726501763,0,0.760590401,0.823709682,0.215387141,0,0.978286228,0,1,0,0.565079075,0.924965616,1,1,1,0.150068768,1,1,1,0,377796.7361,0,0,0.222222222,0,0,0,0,0,0,0,0,0,FALSE,#DIV/0!
1489,Gtf3c4,0,0,458240.8125,1,0,0,568601.4375,1,7646361,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1128370.75,1,0,0,4130891,1,0,0,0,0,0,0,269252,0.024069863,1,0.779636924,0.183703637,0.07888472,1,0,0.761957061,0.967260042,0.161017151,0.478606928,0.341168896,0.478606928,0.528733796,0,0.565247578,0.946084957,0.166097492,0.833902508,1,0.107830088,0.332194985,0.332194985,1,50915.64583,1497136.021,0,0.111111111,0.555555556,0,0.034008697,Inf,0.2,Inf,3.289014632,100,16.66666667,100,FALSE,282.8427125
1490,Gtf3c5,0,0,0,0,0,0,0,0,3868036.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70239,0.07888472,1,0,0.855031816,0.07888472,1,0,0.763786602,0.478606928,0.56820547,0,0.977490876,0.478606928,0.529019108,0,0.562718332,0.833902508,1,0.833902508,1,0.332194985,1,0.332194985,1,0,429781.8333,0,0,0.222222222,0,0,0,0,0,0,0,0,0,FALSE,#DIV/0!
1491,Gtpbp1,9149635.57,3,9033907.75,2,9639809.75,2,0,0,0,0,6706573.5,1,0,0,0,0,0,0,0,0,1529211.813,2,0,0,800565.0625,1,4414071.344,2,8952373.25,3,0,0,0,0,0,0,4678737.375,2,775008.1875,1,553355.9375,1,4744842,1,4388493,1,5381248.25,2,0,0,0,0,0,0,14904,0.274642788,1,4.378240851,6.06E-05,0.640735109,0.638908287,2.387933308,0.000790451,0.028094772,0.926637398,4.077210856,8.76E-05,0.339705113,0.596965874,2.086903313,0.001547219,0.531321282,4.19E-05,0.228699329,0.004093235,0.937357434,8.37E-05,0.457398659,0.00818647,3928851.82,3932018.49,0,1.444444444,1.222222222,0,0.999194645,Inf,1.181818182,Inf,49.97985802,100,54.16666667,100,FALSE,101.9756152
1492,Gtse1,207729686,21,144897991.6,16,149795402.8,23,146453000.8,19,156131129.1,19,109116901.1,18,0,0,0,0,0,0,172075709.8,21,149956208.1,20,184216276.5,21,252888865.1,26,191928726.9,25,289687760.3,27,0,0,0,0,43993.73828,1,258198065.1,28,307640450.8,31,278694868.3,27,223302566.7,23,148939902.9,20,98200532.88,14,0,0,0,0,0,0,29870,0.789813786,0.469291796,10.43238727,0,0.710782778,0.583303551,18.0427471,0,0.48878379,0.428585598,10.13135728,0,0.409752783,0.541492792,17.74171711,0,0.162250564,3.69E-11,0.194633334,9.06E-19,0.324501127,7.39E-11,0.389266667,1.81E-18,205911628.8,179627709.5,4888.193142,23.11111111,21.22222222,0.111111111,1.146324414,42124.28249,1.089005236,208,53.4087208,99.99762613,52.13032581,99.5215311,FALSE,28.03948406
1493,Gucy2e,0,0,0,0,1245652.125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14919,0.779636924,0.827682482,0.779636924,0.183628366,0,0.726318811,0,0.764018193,0.478606928,0.568395062,0.478606928,0.341308239,0,1,0,0.563006417,0.166097492,0.166097492,1,1,0.332194985,0.332194985,1,1,138405.7917,0,0,0.111111111,0,0,Inf,Inf,Inf,Inf,100,100,100,100,FALSE,282.8427125
1494,Gucy2g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1322116.375,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73707,0.07888472,1,0,0.855241126,0,0.72613998,0,0.764249924,0.478606928,0.56858478,0,0.975802926,0,1,0,0.56285699,0.833902508,1,1,1,0.332194985,1,1,1,0,146901.8194,0,0,0.111111111,0,0,0,0,0,0,0,0,0,FALSE,#DIV/0!
1495,Gvin1,0,0,0,0,0,0,821852.0625,1,0,0,0,0,0,0,0,0,0,0,0,0,838897.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74558,0.301393467,1,0.779636924,0.183834607,0,0.725957211,0,0.764481796,0.000363471,0.998354603,0.478606928,0.340485607,0,1,0,0.563056432,0.499581713,0.166097492,1,1,0.999163427,0.332194985,1,1,93210.80556,91316.89583,0,0.111111111,0.111111111,0,1.02073997,Inf,1,Inf,50.51317762,100,50,100,FALSE,282.8427125
1496,Gys2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35105.41797,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232493,0,0.974214496,0.07888472,0.943302764,0,0.725775541,0,0.764713809,0,0.994208104,0.478606928,0.34034362,0,1,0,0.563189941,1,0.833902508,1,1,1,0.332194985,1,1,0,0,3900.601997,0,0,0.111111111,0,0,0,0,0,0,0,0,FALSE,#DIV/0!
1497,H1f0,0,0,0,0,0,0,0,0,0,0,0,0,6429675.75,2,10033445.69,3,5880056.5,2,0,0,0,0,0,0,0,0,0,0,6193946.5,1,3845839.75,3,3341817.75,1,0,0,0,0,11810717,1,16207067,1,12018300,1,8437526,1,0,0,1391997.375,1,6133747,2,1395218.375,1,14958,0.170401322,1,0.000921767,1,0,0.725592956,0.001898904,1,0.187699779,0.815646724,2.372594092,0.001130435,0,0.999397722,2.059200486,0.001732484,0.675458511,0.997879804,1,0.995637157,0.649082979,0.004240391,1,0.008725685,3113087.111,2961085.833,4272422.021,0.222222222,0.333333333,1.666666667,1.051332952,0.728646912,0.666666667,0.133333333,51.25120966,42.15128646,40,11.76470588,FALSE,190.0209824
1498,H2afv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36090926.31,8,1235680.938,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328131.8438,3,0,0,0,0,77605,0,0.974452119,0.01456891,1,0,0.725228061,0.022081475,1,0,0.995154732,1.180591352,0.047990815,0,0.999819409,1.003720196,0.051284526,1,0.967010278,1,0.950426474,1,0.065979443,1,0.099147052,0,0,4183859.899,0,0,1.444444444,0,0,0,0,0,0,0,0,FALSE,#DIV/0!
1499,H2afx,0,0,0,0,0,0,1179363,2,0,0,0,0,465313.9063,4,0,0,452031.5313,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1132114.547,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15270,0.07888472,1,0.013889721,1,0.07888472,1,0.040115463,0.988470056,0.478606928,0.567448368,1.200987129,0.03996858,0.478606928,0.531752914,0.753345858,0.124779783,0.833902508,0.968523759,0.833902508,0.911768401,0.332194985,0.062952484,0.332194985,0.176463197,0,131040.3333,227717.7761,0,0.222222222,0.777777778,0,0,0,0,0,0,0,0,FALSE,#DIV/0!
1500,H3f3a,42117710.31,4,40006904.5,5,55931667,5,334647870.1,7,214632873.1,7,330565168,8,476673723,8,0,0,418655007.5,5,86669588,4,39628098,3,77393576,4,82007332,4,71038740,3,78576831,3,178416362.5,5,4657605.625,3,82057117.5,5,240556077,3,236096072,3,219758640,2,342989600,8,220284082.8,5,227156421.4,5,24328479.25,3,66812015,3,13378411.75,2,15078,0.011645333,1,0.84899345,0.107417588,0.006657529,1,0.386902077,0.469897281,1.276412063,0.080481086,0.547963454,0.196840275,1.516765788,0.040403183,0.085872082,0.833123001,0.973541943,0.141581513,0.984787372,0.410296605,0.052916113,0.283163027,0.030425254,0.820593208,115350925.9,211322102,140553191.3,3.666666667,5.555555556,3.777777778,0.54585358,0.820692328,0.66,0.970588235,35.3108203,45.07583822,39.75903614,49.25373134,FALSE,72.94757309
1501,Hadha,0,0,0,0,0,0,0,0,0,0,653909.3125,1,2048655.125,1,0,0,0,0,0,0,433189.3438,1,321855.3125,1,0,0,0,0,430029.9375,1,30084.29102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97212,0.291306992,1,0.312870702,0.523046165,0,0.725046757,0,0.76356,0.009945677,0.957724922,0.011840706,0.92552063,0,1,0,0.562685897,0.511320268,0.48655204,1,1,0.977359465,0.973104081,1,1,83893.8507,120437.6944,230971.0462,0.222222222,0.222222222,0.222222222,0.696574699,0.36322237,1,1,41.05770876,26.64439622,50,50,FALSE,189.6797696
1502,Hadhb,5597200,1,7673405.5,1,6184337,1,7443674,2,7585228.5,1,6323518.5,1,3677984.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231086,0.298015645,1,0.868907369,0.101197882,0.07888472,1,0,0.763104785,0.003035419,0.982303707,0.567877373,0.185365138,0.478606928,0.532037318,0,0.562803099,0.503482471,0.135236098,0.833902508,1,0.993035058,0.270472196,0.332194985,1,2161660.278,2372491.222,408664.9722,0.333333333,0.444444444,0.111111111,0.911135206,5.289565842,0.75,3,47.6750783,84.10065138,42.85714286,75,FALSE,143.3343576
1503,Hars,9474256,1,0,0,3084970.5,1,0,0,0,0,4563963,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15115,0.561198251,0.771961064,1.12381116,0.069757484,0.07888472,1,0,0.762413313,0.260168255,0.71354641,0.822781164,0.127803406,0.478606928,0.530595349,0,0.563709539,0.274664005,0.075194979,0.833902508,1,0.549328011,0.150389957,0.332194985,1,1395469.611,507107,0,0.222222222,0.222222222,0,2.751824785,Inf,1,Inf,73.34630327,100,50,100,FALSE,215.9777528
1504,Hat1,0,0,0,0,0,0,0,0,232743.3438,1,7478760.5,1,0,0,0,0,0,0,0,0,0,0,0,0,8600026,1,7721364,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17364982,3,9698490,1,0,0,0,0,0,0,0,0,107435,0.000248717,1,0,0.855445642,0.07888472,1,0,0.762644068,2.941172892,0.004850679,0,0.975306476,0.478606928,0.532558085,0,0.563561747,0.999427472,1,0.833902508,1,0.001145057,1,0.332194985,1,0,5677373.983,0,0,0.888888889,0,0,0,0,0,0,0,0,0,FALSE,#DIV/0!
1505,Haus1,1423206.375,1,4455673,1,5412066.25,2,801868.875,1,453424.0938,1,0,0,0,0,0,0,0,0,0,0,1568347.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191785.8438,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225745,1.157611594,0.237368078,2.498019524,0.001406475,0.779636924,0.530325359,0.779636924,0.215386486,0.856581598,0.198701117,2.196989529,0.002351901,0.478606928,0.532841121,0.478606928,0.356446311,0.069564618,0.003176731,0.166097492,0.166097492,0.139129237,0.006353463,0.332194985,0.332194985,1450119.858,139476.9965,0,0.666666667,0.222222222,0,10.39683886,Inf,3,Inf,91.22563711,100,75,100,FALSE,135.484282
1506,Haus2,6220553,1,11740513.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,456214.0625,1,332778.125,1,545495.875,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,392205.2188,1,430199.5625,1,0,0,0,0,0,0,0,0,0,0,0,0,66296,4.339140425,0.002103448,4.339140425,5.89E-05,0.779636924,0.529739546,0.779636924,0.215532116,4.038110429,0.001126214,4.038110429,0.000101064,0.478606928,0.532303384,0.478606928,0.35611976,4.58E-05,4.58E-05,0.166097492,0.166097492,9.16E-05,9.16E-05,0.332194985,0.332194985,2235328.816,0,0,0.888888889,0,0,Inf,Inf,Inf,Inf,100,100,100,100,FALSE,171.6635427
1507,Haus3,2802789.5,1,2407736,1,6277943.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231123,1.502311797,0.139028571,1.502311797,0.02144521,0,0.724866549,0,0.762874962,1.201281801,0.112134021,1.201281801,0.039208764,0,0.996477712,0,0.563417247,0.031454892,0.031454892,1,1,0.062909785,0.062909785,1,1,1276496.556,0,0,0.333333333,0,0,Inf,Inf,Inf,Inf,100,100,100,100,FALSE,161.818064
1508,Haus4,0,0,0,0,2514656.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219072,0.779636924,0.826960802,0.779636924,0.183897482,0,0.724684422,0,0.762186328,0.478606928,0.565752242,0.478606928,0.338951827,0,0.996896929,0,0.563310308,0.166097492,0.166097492,1,1,0.332194985,0.332194985,1,1,279406.25,0,0,0.111111111,0,0,Inf,Inf,Inf,Inf,100,100,100,100,FALSE,282.8427125
1509,Haus5,15356701.25,3,7192812.25,2,21562357.25,3,0,0,0,0,0,0,0,0,0,0,0,0,6594046.859,3,6268600.781,3,3710062.734,3,0,0,0,0,0,0,0,0,0,0,0,0,3726468.938,5,7386065.063,8,2729664.641,5,0,0,0,0,0,0,0,0,0,0,0,0,71909,20.96234643,0.000363636,20.96234643,0,7.407467782,0.000105263,7.407467782,0,20.66131644,0.000133333,20.66131644,0,7.106437787,3.96E-05,7.106437787,0,1.09E-21,1.09E-21,3.91E-08,3.91E-08,2.18E-21,2.18E-21,7.83E-08,7.83E-08,8280753.307,0,0,3.888888889,0,0,Inf,Inf,Inf,Inf,100,100,100,100,FALSE,70.62196474
1510,Haus6,135378691.1,19,181746586.1,22,232601432.5,23,124055187.2,16,104659040.3,12,122343719,16,0,0,0,0,0,0,72749220.75,13,75845902,10,82459096,10,52842366.27,8,49890122.79,14,71344286.64,13,0,0,0,0,0,0,208422152.5,17,221551048.5,20,154831953.4,19,101178680,12,88198831.45,10,64049866.63,8,0,0,0,0,0,0,230376,2.073993293,0.042970297,24.58211658,0,1.799620687,0.050994152,14.09824438,0,1.772963298,0.030118265,24.28108659,0,1.498590692,0.041301837,13.79721438,0,0.008433478,2.62E-25,0.01586278,7.98E-15,0.016866956,5.23E-25,0.031725561,1.60E-14,151731787,86506900.03,0,17,12.11111111,0,1.753984791,Inf,1.403669725,Inf,63.68897885,100,58.39694656,100,FALSE,39.6665184
1511,Haus7,20326520.16,4,35208717,6,31556557.66,5,4947289,1,0,0,1657762.625,1,0,0,0,0,0,0,17846778.75,3,4246992,1,2282350.75,1,0,0,3972928.25,1,2518332.5,1,0,0,0,0,0,0,11295593.19,5,8875578.188,4,8532516,3,0,0,0,0,1894860.125,1,0,0,0,0,0,0,73738,2.422270814,0.025908397,19.09514836,0,4.160181857,0.000780488,4.160181857,8.10E-06,2.121240819,0.017786585,18.79411836,0,3.859151861,0.000518272,3.859151861,4.83E-05,0.003782067,8.03E-20,6.92E-05,6.92E-05,0.007564133,1.61E-19,0.000138308,0.000138308,15574622.63,1665685.833,0,3.555555556,0.555555556,0,9.350276217,Inf,6.4,Inf,90.3384221,100,86.48648649,100,FALSE,70.54469577
1512,Haus8,41163970.06,6,6690231.75,2,39662610.75,4,12520514,1,2069135.375,1,24012822,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46194176.5,5,46767369,6,43974829.5,5,0,0,0,0,0,0,0,0,0,0,0,0,76478,1.172420838,0.230521452,3.278381582,0.00016055,2.594335063,0.010571429,2.974810119,0.000184049,0.871390842,0.191898734,2.977351586,0.000298981,2.293305067,0.007579767,2.673780123,0.000357035,0.067232485,0.000526767,0.002544866,0.001059717,0.13446497,0.001053534,0.005089732,0.002119434,24939243.06,4289163.486,0,3.111111111,0.444444444,0,5.814477145,Inf,7,Inf,85.32535984,100,87.5,100,FALSE,84.21032727
1513,Hax1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31648.98828,1,34816.4375,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25459.89648,1,0,0,0,0,0,0,85923.52344,1,13031.09277,1,18795.66406,2,7757.26123,1,23897,0.792422583,0.468196038,0.347040024,0.487619846,0,0.724503391,0.07888472,0.976677966,0.491392587,0.426591495,0.046010028,0.86405598,0,0.997311448,0.478606928,0.355906643,0.16127885,0.449738406,1,0.833902508,0.322557699,0.899476812,1,0.332194985,10213.9247,9547.05816,4398.224229,0.333333333,0.111111111,0.444444444,1.069850474,2.322283759,3,0.75,51.6873314,69.90022308,75,42.85714286,FALSE,143.1167628
1514,Hba-a1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2665591.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6525.598145,2,32152.05664,1,21250.62695,1,0,0,0,0,0,0,0,0,0,0,0,0,83002.33984,2,0,0,0,0,15122,0,0.975335131,0.001671611,1,0,0.724321447,0.033874403,0.996149888,0,0.994673674,2.114454601,0.003024055,0,0.997729684,0.823709789,0.099024238,1,0.996158371,1,0.924965633,1,0.007683258,1,0.150068731,0,0,312058.0413,0,0,0.777777778,0,0,0,0,0,0,0,0,FALSE,#DIV/0!
1515,Hbb-b2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,443479.4688,1,507281.5938,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15130,1.124721007,0.268451807,1.124721007,0.053692728,0,0.724139593,0,0.763331112,0.823691011,0.228565445,0.823691011,0.098274262,0,0.998149958,0,0.563224839,0.07503761,0.07503761,1,1,0.15007522,0.15007522,1,1,105640.1181,0,0,0.222222222,0,0,Inf,Inf,Inf,Inf,100,100,100,100,FALSE,187.6236843
1516,Hbbt1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110870.0391,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97557332,0.07888472,0.942996099,0,0.725410463,0,0.744964824,0,0.99491965,0.478606928,0.339087661,0,0.998567214,0,0.56312015,1,0.833902508,1,1,1,0.332194985,1,1,0,0,12318.89323,0,0,0.111111111,0,0,0,0,0,0,0,0,FALSE,#DIV/0!
1517,Hbs1l,2596841.75,1,0,0,0,0,0,0,4586549.5,2,0,0,0,0,0,0,0,0,7429118.984,4,0,0,6483035.18,4,4546575,1,4370888.5,1,4252719.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3430028,1,0,0,0,0,0,0,0,0,56422,0.092308182,1,1.502145693,0.021623985,0.817309193,0.369697504,1.124739784,0.054638514,0.416851023,0.643557125,1.201115697,0.039521554,0.516279197,0.351172414,0.823709789,0.099001565,0.808521956,0.031466925,0.15229681,0.075034366,0.382956087,0.06293385,0.30459362,0.150068731,1834332.879,2354084.5,0,1,0.666666667,0,0.779212844,Inf,1.5,Inf,43.79536978,100,60,100,FALSE,155.9846027
1518,Hcar2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1514214.125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80885,0.07888472,1,0,0.855654176,0,0.726683799,0,0.72937037,0.478606928,0.565564409,0,0.978573226,0,0.998986509,0,0.544299502,0.833902508,1,1,1,0.332194985,1,1,1,0,168246.0139,0,0,0.111111111,0,0,0,0,0,0,0,0,0,FALSE,#DIV/0!
1519,Hcfc1,3784823.781,2,321293.0625,1,0,0,25318883.34,9,27784555.38,9,54575068.09,11,0,0,0,0,0,0,22045227.22,5,16454245.38,4,17173471.59,3,129745253.5,11,104886128.1,9,112312256.8,9,0,0,0,0,0,0,0,0,0,0,0,0,76490318.5,6,80025312.94,7,73923105.5,8,0,0,0,0,0,0,15161,0.000858824,1,2.487191583,0.001492857,7.43E-07,1,1.806777256,0.00559743,2.403279378,0.010011091,2.186161588,0.002546093,5.465850537,4.57E-05,1.50574726,0.009799163,0.998024439,0.00325693,0.999998289,0.015603526,0.003951124,0.00651386,3.42E-06,0.031207052,6642117.893,76117875.79,0,1.666666667,8.777777778,0,0.087260947,Inf,0.189873418,Inf,8.025759303,100,15.95744681,100,FALSE,129.8061464
1520,Hcfc2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11162972.25,4,10175937.25,3,4581139.25,2,0,0,0,0,0,0,3831771.5,1,3821537.5,1,4507221,1,210542.7813,1,170674.7031,1,162152.4531,1,0,0,0,0,0,0,67933,0.055423554,1,1.503232828,0.016231246,0.016737471,1,0,0.72957453,0.620477055,0.347330517,1.202202832,0.028857334,1.121406334,0.101477366,0,0.544188013,0.880190032,0.031388255,0.962193744,1,0.239619934,0.06277651,0.075612512,1,1351170,2940379.854,0,0.333333333,1.333333333,0,0.459522261,Inf,0.25,Inf,31.48442977,100,20,100,FALSE,142.0843344
1521,Hcn1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10030.56348,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15165,0.779636924,0.824239782,0.779636924,0.183545985,0,0.729429439,0,0.729784598,0.478606928,0.565376701,0.478606928,0.339226933,0,1,0,0.544120338,0.166097492,0.166097492,1,1,0.332194985,0.332194985,1,1,1114.507053,0,0,0.111111111,0,0,Inf,Inf,Inf,Inf,100,100,100,100,FALSE,282.8427125
1522,Hdac2,0,0,0,0,0,0,4132224.297,2,6825409.75,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15182,0.033889527,1,0,0.855863792,0.033874403,1,0,0.729995946,0.823523387,0.253422769,0,0.980640048,0.823709789,0.17175279,0,0.544028827,0.924933423,1,0.924965633,1,0.150133156,1,0.150068731,1,0,1217514.894,0,0,0.444444444,0,0,0,0,0,0,0,0,0,FALSE,#DIV/0!
1523,Hdac4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134616.4063,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208727,0.779636924,0.824927273,0.779636924,0.183356631,0,0.729245006,0,0.730207416,0.478606928,0.562575958,0.478606928,0.33936632,0,1,0,0.544161074,0.166097492,0.166097492,1,1,0.332194985,0.332194985,1,1,14957.37848,0,0,0.111111111,0,0,Inf,Inf,Inf,Inf,100,100,100,100,FALSE,282.8427125
1524,Hdac6,592029.6875,1,737522.875,1,617000.625,1,455949.4063,1,492856.5,1,506436.2188,1,0,0,0,0,0,0,0,0,4222864.5,1,3698572.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3884665.25,1,0,0,0,0,0,0,15185,0.5137881,0.840029944,2.507296128,0.001312557,0,0.729064712,0,0.730419009,0.212758104,0.781245787,2.206266132,0.002190991,0,1,0,0.54431152,0.306345778,0.003109595,1,1,0.612691557,0.006219191,1,1,1096443.382,593323.0417,0,0.555555556,0.444444444,0,1.847970338,Inf,1.25,Inf,64.88727475,100,55.55555556,100,FALSE,142.4893704
1525,Hdac7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1421858.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56233,0.779636924,0.826349727,0.779636924,0.18327631,0,0.728880465,0,0.730630725,0.478606928,0.56276181,0.478606928,0.339643779,0,1,0,0.544120458,0.166097492,0.166097492,1,1,0.332194985,0.332194985,1,1,157984.25,0,0,0.111111111,0,0,Inf,Inf,Inf,Inf,100,100,100,100,FALSE,282.8427125
1526,Hdgf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1955719.5,1,10719406.38,2,11411870,1,0,0,0,0,0,0,0,0,0,0,0,0,10266437,1,0,0,0,0,0,0,0,0,0,0,15191,0.00491787,1,0,0.856073511,0.07888472,1,0,0.72790644,1.647433856,0.046321343,0,0.980354142,0.478606928,0.544012005,0,0.544262948,0.988740059,1,0.833902508,1,0.022519884,1,0.332194985,1,0,3817048.098,0,0,0.555555556,0,0,0,0,0,0,0,0,0,FALSE,#DIV/0!
